     [14:28:23] --- Started Log ---
     [14:28:23] Cuberite Jenkins clang x64 Release (master) build id: #85
     [14:28:23] from commit id: bd2fc7716c4571dfd8840923b17d363dd19146d1 built at: Wed Mar 16 12:44:51 CET 2016
     [14:28:23] Creating new server instance...
     [14:28:23] Reading server config...
     [14:28:23] Starting server...
Info [14:28:23] Compatible clients: 1.7.x, 1.8.x
Info [14:28:23] Compatible protocol versions 4, 5, 47
Warn [14:28:23] WebServer: The server is running in unsecured HTTP mode.
Info [14:28:23] Put a valid HTTPS certificate in file 'webadmin/httpscert.crt' and its corresponding private key to 'webadmin/httpskey.pem' (without any password) to enable HTTPS support
Warn [14:28:23] Cannot open file "crafting.txt", no crafting recipes will be available!
     [14:28:23] Could not open the furnace recipes file "furnace.txt". No furnace recipes are available.
     [14:28:23] Could not open the brewing recipes file "brewing.txt". No brewing recipes are available.
     [14:28:23] -- Loading Plugins --
     [14:28:23] Initialized ChatLog v.3
     [14:28:23] Initialised Core v.15
     [14:28:23] Initialized KubeMonkey v.1
     [14:28:23] Initialized TransAPI v.1
     [14:28:23] -- Loaded 4 Plugins --
Warn [14:28:23] Initialize: Cannot read monsters.ini file, monster attributes not available
Warn [14:28:23] Cannot read data from file Prefabs/Villages/PlainsVillage.cubeset
Warn [14:28:23] Cannot read data from file Prefabs/Villages/SandVillage.cubeset
     [14:28:23] OnWorldStarted
     [14:28:24] OnWorldStarted
Warn [14:28:24] Cannot load PieceStructures cubeset file Prefabs/PieceStructures/NetherFort.cubeset.gz
Warn [14:28:24] The PieceStructures generator was asked to generate "NetherFort", but none of the prefabs are valid.
     [14:28:24] OnWorldStarted
     [14:28:25] Startup complete, took 1883ms!
Info [14:28:26] Player GeneralDragon has joined the game
Warn [14:29:32] Chunk generator overloaded, skipping chunk [0, -56550630]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [-59311761, 16]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [-56550640, 0]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [0, -59311764]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [0, -59311768]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [-59311422, -59311392]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [0, -59311771]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [0, -59311778]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [-59311997, 0]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [-59311997, 16]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [-59312007, 0]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [0, -59312004]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [-59311854, -59312279]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [-59311861, 0]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [0, -55848062]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [-59311462, -59311432]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [0, -59311522]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [-59311907, 4194320]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [-59311911, 16]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [-59311535, 0]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [0, -59311668]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [-59311914, -59312286]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [-59311921, 0]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [0, -59311954]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [0, -59311961]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [-59312290, 0]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [0, -59311748]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [-59312000, 4194320]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [-59312004, 16]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [-59311778, 0]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [0, -59312007]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [0, -59312011]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [-59311851, -59311821]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [0, -59312014]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [0, -59312021]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [-59312294, 0]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [-56938947, 0]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [0, -56939190]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [-59312094, -59312194]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [-59312101, 0]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [-59311605, -59311575]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [0, -59311665]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [-59312147, 4194320]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [-59312151, 16]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [0, -59311811]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [-59312154, -59312706]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [-59312161, 0]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [0, -59312197]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [0, -59312204]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [-59312710, 0]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [-59312337, 0]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [0, -59312717]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [-55848056, -400400]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [2046, 67317760]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [-59312283, 16]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [0, -59312286]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [0, -59312290]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [-59311951, -59311921]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [0, -59311991]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [-59312423, 4194320]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [-59312526, 0]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [0, -59312523]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [-59312340, -59312533]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [-59312347, 0]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [0, -59312380]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [0, -59312387]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [-59312537, 0]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [2046, 12288]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [-59312294, 16]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [-56939190, 16]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [-59312430, 16]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [-56553640, 0]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [0, -59312433]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [0, -59312437]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [-56553710, -56553680]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [0, -59312440]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [0, -59312447]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [-59312849, 0]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [-59312986, 0]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [0, -59312856]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [-55848052, -400400]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [-59312244, 0]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [0, -59312530]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [-59312334, -59312304]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [0, -59312377]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [-59312845, 4194320]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [-59312989, 0]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [0, -59312860]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [-59312580, -56725659]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [-59312587, 0]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [0, -59312620]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [0, -59312627]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [-59312996, 0]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [-59312760, 0]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [0, -59313003]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [-55848054, -400400]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [-69987823, -59312706]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [0, -59312710]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [-59312191, -59312161]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [0, -59312234]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [-59312337, 4194320]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [-59313135, 0]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [0, -59313132]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [-59312763, -59313142]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [-59312770, 0]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [0, -59312803]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [0, -59312810]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [-59313146, 0]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [-400400, -7]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [16, -69988352]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [0, -59312417]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [-59312852, 4194320]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [-59312856, 16]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [2046, -66899968]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [-59312447, -59312843]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [0, -59312986]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [-59312517, -59312487]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [0, -59312863]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [0, -59312870]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [-59313275, 0]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [-59313275, 16]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [-59313285, 0]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [0, -59313282]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [-59312946, -59313046]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [-59312953, 0]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [-59312999, 4194320]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [-59313003, 16]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [-59312627, 0]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [0, -59312760]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [-59313006, -59313421]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [-59313013, 0]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [0, -59313049]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [0, -59313056]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [-59313425, 0]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [-59313189, 0]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [0, -59313432]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [-55848048, -400400]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [-59312667, 0]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [-69987823, -59313135]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [0, -59313139]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [-59312757, -59312727]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [0, -59312800]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [-59312903, 4194320]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [-59313564, 0]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [0, -59313561]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [-59313192, -59313571]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [-59313199, 0]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [0, -59313232]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [0, -59313239]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [-59313575, 0]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [0, -59312840]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [-59313278, 4194320]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [-59313282, 16]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [-59312870, 0]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [0, -59313285]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [0, -59313289]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [0, -59313292]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [0, -59313299]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [-59313704, 0]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [-59313704, 16]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [-59313714, 0]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [0, -59313711]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [-59313375, -59313475]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [-59313382, 0]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [0, -55848044]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [-59312983, -59312953]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [0, -59313043]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [-59313428, 4194320]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [-59313432, 16]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [-59313056, 0]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [0, -59313189]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [-59313435, -59313850]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [-59313442, 0]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [0, -59313478]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [0, -59313485]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [-59313854, 0]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [-59313618, 0]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [0, -59313861]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [-55848042, -400400]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [-59313096, 0]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [-69987823, -59313564]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [0, -59313568]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [-59313186, -59313156]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [0, -59313229]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [-59313332, 4194320]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [-59313993, 0]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [0, -59313990]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [-59313621, -59314000]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [-59313628, 0]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [0, -59313661]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [0, -59313668]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [-59314004, 0]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [0, -59313269]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [-59313707, 4194320]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [-59313711, 16]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [0, -59313714]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [0, -59313718]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [-59313372, -59313342]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [0, -59313721]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [0, -59313728]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [-59314133, 0]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [-59314133, 16]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [-59314143, 0]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [0, -59314140]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [-59313804, -59313904]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [-59313811, 0]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [0, -55848038]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [-59313412, -59313382]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [0, -59313472]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [-59313857, 4194320]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [-59313861, 16]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [-59313485, 0]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [0, -59313618]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [-59313864, -59314279]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [-59313871, 0]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [0, -59313907]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [0, -59313914]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [-59314283, 0]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [-59314047, 0]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [0, -59314290]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [-55848036, -400400]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [-59313525, 0]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [-69987823, -59313993]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [0, -59313997]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [-59313615, -59313585]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [0, -59313658]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [-59313761, 4194320]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [-59314422, 0]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [0, -59314419]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [-59314050, -59314429]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [-59314057, 0]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [0, -59314090]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [0, -59314097]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [-59314433, 0]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [0, -59313698]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [-59314140, 16]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [-59313728, 0]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [0, -59314143]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [0, -59314147]
Warn [14:29:32] Chunk generator overloaded, skipping chunk [-59313801, -59313771]
